DR3source_id,H550mag,H750mag,H880mag,Hpanmag,S420mag,S550mag,S740mag,S920mag,Spanmag
990705816813310336,   5.1550,   4.5980,   4.5046,   4.9911,   6.5817,   5.1596,   4.6077,   4.5349,   4.6888
5617564477239812864,   7.1560,   6.9322,   6.9767,   7.1418,   7.8465,   7.1586,   6.9366,   7.0016,   6.9505
870205595882108800,   4.9757,   4.5387,   4.4746,   4.8713,   6.0777,   4.9775,   4.5440,   4.4960,   4.6142
865962683591073408,   6.4863,   6.3506,   6.3764,   6.4931,   6.9124,   6.4848,   6.3525,   6.3887,   6.3682
3169175179954291968,   8.8926,   8.6935,   8.6884,   8.8741,   9.3866,   8.8920,   8.6968,   8.6949,   8.7274
867070063597368064,   5.8388,   4.8040,   4.5251,   5.3939,   8.1728,   5.8385,   4.8093,   4.5301,   5.0467
5613806071620843392,   5.5647,   5.0745,   4.9789,   5.4362,   6.7955,   5.5657,   5.0832,   5.0087,   5.1677
1139252071109797760,   6.5118,   6.2111,   6.2156,   6.4622,   7.3160,   6.5156,   6.2152,   6.2279,   6.2471
5588607120530408832,   5.3435,   5.1363,   5.1250,   5.3247,   5.8768,   5.3431,   5.1389,   5.1307,   5.1734
1085188633398350336,   7.8518,   7.2933,   7.1722,   7.6717,   8.8751,   7.8510,   7.3000,   7.1508,   7.4043
1081294682905348608,   8.7116,   8.4896,   8.4761,   8.6886,   9.2982,   8.7119,   8.4922,   8.4776,   8.5242
5593650614728594176,   6.7515,   5.7606,   5.4654,   6.3184,   9.0823,   6.7503,   5.7738,   5.4675,   5.9639
682015625213452160,   5.8077,   5.3345,   5.2450,   5.6933,   7.1004,   5.8078,   5.3445,   5.3023,   5.4213
3097693248973438464,   7.6206,   7.6695,   7.8130,   7.6920,   7.9234,   7.6216,   7.6707,   7.8299,   7.6173
678420806306593536,   6.2849,   5.8032,   5.6889,   6.1642,   7.6069,   6.2852,   5.8128,   5.7279,   5.8912
603285369983980288,   6.1830,   5.5786,   5.4141,   5.9991,   7.8296,   6.1880,   5.5899,   5.4609,   5.6939
661297080936069632,   6.3635,   5.8731,   5.7693,   6.2396,   7.6908,   6.3683,   5.8834,   5.8181,   5.9650
5300811257630147200,   6.6516,   5.5019,   5.1755,   6.1012,   8.9949,   6.6527,   5.5090,   5.1361,   5.7511
1093220673214868224,   8.6359,   8.0424,   7.9218,   8.4398,   9.8016,   8.6367,   8.0489,   7.9001,   8.1519
608373012147745920,   8.6838,   9.0000,   9.1009,   8.7842,   8.5219,   8.6868,   8.9964,   9.1035,   8.9095
1010211835989049344,   5.6510,   5.0820,   4.9407,   5.4836,   7.1347,   5.6532,   5.0915,   4.9535,   5.1880
5730371484020807808,   5.7622,   5.5644,   5.5502,   5.7450,   6.2646,   5.7617,   5.5673,   5.5565,   5.5995
1068971975056597632,   5.0917,   4.0689,   3.8466,   4.6483,   7.3183,   5.0953,   4.0749,   3.8437,   4.2839
5326028110134118272,   8.4201,   7.2710,   6.9717,   7.8906,  10.6974,   8.4214,   7.2695,   6.9324,   7.5485
589907543288859264,   4.9210,   4.4056,   4.2923,   4.7819,   6.2855,   4.9243,   4.4138,   4.3323,   4.5005
5676911545051183872,   4.9424,   4.4639,   4.3698,   4.8257,   6.2546,   4.9440,   4.4739,   4.4237,   4.5518
646645946761688704,   8.0203,   7.1559,   6.9679,   7.6658,   9.9184,   8.0258,   7.1662,   6.9476,   7.3115
