DR3source_id,H550mag,H750mag,H880mag,Hpanmag,S420mag,S550mag,S740mag,S920mag,Spanmag
465485776704859520,   9.3506,   9.1545,   9.0671,   9.3420,   9.7981,   9.3527,   9.1457,   9.0444,   9.2105
648899606296121472,  13.8118,  14.4228,  14.7179,  13.9080,  13.3290,  13.8169,  14.4160,  14.7715,  14.2321
4066022591147527552,   5.9205,   6.1525,   6.2717,   5.9984,   5.8103,   5.9235,   6.1459,   6.3071,   6.0824
4146599166888812032,   8.7049,   8.4874,   8.3948,   8.6638,   9.0958,   8.7107,   8.4818,   8.3823,   8.5295
2060824750020658432,   7.0628,   7.0620,   7.0718,   7.1121,   7.3245,   7.0682,   7.0539,   7.0852,   7.0373
6563704506492363392,  10.1690,  10.7579,  11.0546,  10.2769,   9.7268,  10.1712,  10.7484,  11.1035,  10.5867
2216034525806770560,   5.8811,   5.9180,   5.9716,   5.9492,   6.0918,   5.8857,   5.9119,   5.9969,   5.9105
2207291656008154112,   7.6097,   7.2873,   7.1493,   7.5394,   8.1954,   7.6133,   7.2864,   7.1282,   7.3550
2059181250701393280,   9.2491,   9.5172,   9.5821,   9.3593,   9.2682,   9.2495,   9.4966,   9.6080,   9.4079
3131335693444047232,   6.7327,   6.9274,   7.0225,   6.8215,   6.7364,   6.7371,   6.9203,   7.0528,   6.8636
3131938878653431168,   6.8396,   7.2012,   7.4047,   6.9453,   6.6421,   6.8450,   7.1931,   7.4501,   7.0892
5350383460949215232,   7.3438,   7.3957,   7.4261,   7.3854,   7.4138,   7.3470,   7.3912,   7.4450,   7.3765
775029739076581248,   6.9899,   7.5614,   7.8503,   7.1000,   6.5731,   6.9930,   7.5512,   7.9107,   7.3955
5350358683250920704,   8.1328,   8.2738,   8.3843,   8.2039,   8.1550,   8.1363,   8.2675,   8.4168,   8.2130
4146599476126383872,   9.3844,   9.4477,   9.4676,   9.4552,   9.5753,   9.3882,   9.4388,   9.4873,   9.4206
2597188787138939520,  11.3186,  11.8194,  12.0449,  11.4278,  10.9639,  11.3202,  11.8119,  12.0827,  11.6786
5038258841667434752,  11.7231,  12.3744,  12.6916,  11.8286,  11.2276,  11.7270,  12.3659,  12.7614,  12.1807
