      3935488605023787392   11.8178   12.4550   12.7730   11.9135   11.3019   11.8231   12.4462   12.8680   12.2750                    OK       1                   OK
      3657546118655166080   10.2429   10.7285   10.9736   10.3424    9.8873   10.2440   10.7218   11.0379   10.5934                    OK       0                   OK
      4416639085227405952    9.0069    8.9552    8.9807    9.0363    9.2886    8.9987    8.9516    8.9799    8.9584                    OK       1                   OK
      6210089815971933056   11.7589   11.5275   11.4777   11.7170   12.2005   11.7568   11.5285   11.4829   11.5702                    OK       1                   OK
      1634280312200704768   13.4987   13.5804   13.6586   13.5660   13.6336   13.4953   13.5795   13.6542   13.5551                   Var       0                  Var
      2161093682102883712   12.2769   12.5265   12.6408   12.3798   12.2298   12.2797   12.5187   12.6396   12.4610                    OK       0                   OK
      2160839724980689408   11.7163   11.8937   11.9843   11.8074   11.7641   11.7198   11.8926   11.9794   11.8410                    OK       0                   OK
      5024640977840398848   11.4797   11.2017   11.1562   11.4234   12.0246   11.4732   11.2033   11.1558   11.2525                    OK       1                   OK
      5444093531284061568   12.1322   11.9170   11.8837   12.1000   12.5805   12.1251   11.9164   11.8872   11.9559                    OK       0                   OK
      1399559249961569792   13.4438   13.1714   13.1358   13.4023   14.1155   13.4408   13.1771   13.1314   13.2215                    OK       0                   OK
      1312054926303736704   12.9755   12.7059   12.6678   12.9322   13.6301   12.9694   12.7066   12.6696   12.7516                    OK       0                   OK
      1633294634388508416   13.2683   12.7499   12.6095   13.1132   14.4364   13.2709   12.7561   12.6087   12.8465                    OK       1                   OK
      1633376204407124352   13.9332   13.2386   13.0431   13.6796   15.4520   13.9217   13.2521   13.0330   13.3734                    OK       1                   OK
      2257926365492000768   13.5737   12.9744   12.8188   13.3787   15.0371   13.5712   12.9877   12.8331   13.0824                    OK       0                   OK
      4201781696994073472   12.2819   12.5533   12.7457   12.3816   12.2038   12.2782   12.5428   12.8293   12.4687                    OK       0                   WD
       318506871931567616   12.9206   12.4277   12.2939   12.7736   13.9185   12.9138   12.4338   12.2976   12.5262                    OK       1                   OK
       356922880493142016   12.4220   12.9078   13.1533   12.6208   12.3560   12.4280   12.8980   13.2375   12.8013                    OK       0                   WD
      4613863502423915008   10.4592    9.8163    9.6139   10.2277   11.8061   10.4543    9.8229    9.6182    9.9380                    OK       0                   OK
      2941993086693170176   12.0543   12.5941   12.8695   12.1716   11.6695   12.0590   12.5891   12.9391   12.4473                    OK       0                   OK
       943770757800160384   12.0291   12.5873   12.8676   12.1940   11.7731   12.0294   12.5786   12.9560   12.4494                    OK       0                   WD
       990352495624317568   11.9481   12.2369   12.3003   12.0478   11.8313   11.9514   12.2319   12.2962   12.1587                    OK       0                   OK
      1052266579499163392   12.8146   12.4288   12.3429   12.7089   13.4725   12.8075   12.4335   12.3297   12.5053                   BIN       0                  BIN
      3788194488314248832   13.0275   13.5361   13.7957   13.2166   12.8985   13.0265   13.5230   13.8827   13.4228                    OK       0                   WD
      4019458647338779648   12.4531   13.0145   13.2968   12.6318   12.2339   12.4598   13.0080   13.3657   12.8831                    OK       0                   WD
      3520997013687539712   10.0735    9.3544    9.1406    9.7945   11.4961   10.0582    9.3647    9.1210    9.4913                    OK       1                   OK
      3685507214745543040   12.7951   12.3457   12.2362   12.6594   13.5784   12.7887   12.3498   12.2219   12.4324                    OK       0                   OK
